District_Name,SCHOOL,Gender,2011,2012,2013,2014,2015
KABALE,RUBAYA SECONDARY SCHOOL,FEMALE,1,1,10,4,6
KABALE,,MALE,12,9,32,20,6
KABALE,RUKORE HIGH SCHOOL,FEMALE,8,16,10,2,
KABALE,,MALE,37,34,40,19,10
KABALE,"ST.ADRIAN SEMINARY,RUBANDA",MALE,,,,,17
KABALE,"ST.AGATHA'S SECONDARY SCHOOL,KAKORE",FEMALE,,,42,10,21
KABALE,"ST.ALOYSIOUS KITANGA SS,KABALE",FEMALE,,,20,12,12
KABALE,"ST.ANDREW'S SECONDARY SCHOOL,RUBANDA",FEMALE,,1,8,3,4
KABALE,,MALE,,13,16,11,7
KABALE,"ST.BERNABAS SECONDARY SCHOOL,KARUJANGA",FEMALE,2,11,46,16,10
KABALE,,MALE,13,59,74,25,34
KABALE,"ST.CHARLES LWANGA SECONDARY SCHOOL,MUKO",FEMALE,11,13,28,20,7
KABALE,,MALE,58,52,78,43,32
KABALE,"ST.FRANCIS COLLEGE,KYANAMIRA",FEMALE,8,9,12,8,5
KABALE,,MALE,42,28,48,10,7
KABALE,ST.JOSEPH'S MPARO SECONDARY SCHOOL,FEMALE,,,,4,5
KABALE,,MALE,,,,6,5
KABALE,"ST.MARIA GORRETI SS,RUSHOROZA",FEMALE,25,13,44,17,18
KABALE,,MALE,19,14,50,27,9
KABALE,"ST.MARY'S COLLEGE,RUSHOROZA",FEMALE,87,76,174,83,82
KABALE,,MALE,122,110,224,112,124
KABALE,"ST.PAUL'S SECONDARY SCHOOL,BUKINDA",FEMALE,30,23,82,32,39
KABALE,,MALE,59,47,116,64,54
KABALE,"ST.PAUL'S SEMINARY,KABALE",MALE,41,26,90,33,18
BUKWO,AMANANG SECONDARY SCHOOL,FEMALE,83,93,172,55,54
BUKWO,,MALE,123,139,264,104,103
BUKWO,CHESOWER SECONDARY SCHOOL,FEMALE,6,12,40,10,15
BUKWO,,MALE,15,22,134,53,25
BUKWO,KABEI SECONDARY SCHOOL,FEMALE,,,4,5,
BUKWO,,MALE,,,34,22,5
BUKWO,KAPYOYON HIGH SCHOOL,FEMALE,,,,3,8
BUKWO,,MALE,,,,11,9
BUKWO,"ST.JOSEPH'S SECONDARY SCHOOL,BUKWO",FEMALE,4,27,48,17,9
BUKWO,,MALE,13,39,98,31,16
KYENJOJO,AVE MARIA SECONDARY SCHOOL,FEMALE,,6,22,13,31
KYENJOJO,,MALE,,22,36,18,46
KYENJOJO,DREAMLAND BUGAAKI HIGH SCHOOL,FEMALE,,10,18,6,3
KYENJOJO,,MALE,,14,52,12,15
KYENJOJO,KATOOKE SECONDARY SCHOOL,FEMALE,11,3,16,2,5
KYENJOJO,,MALE,40,46,66,21,29
KYENJOJO,KYARUSOZI SECONDARY SCHOOL,FEMALE,,,,8,
KYENJOJO,,MALE,,,,10,
KYENJOJO,KYENJOJO INTERGRATED SECONDARY SCHOOL,FEMALE,22,18,32,16,1
KYENJOJO,,MALE,32,34,70,24,16
KYENJOJO,KYENJOJO SECONDARY SCHOOL,FEMALE,17,13,14,24,23
KYENJOJO,,MALE,52,30,54,56,42
KYENJOJO,MADDOX SECONDARY SCHOOL,FEMALE,5,10,34,14,4
KYENJOJO,,MALE,17,42,96,44,29
KYENJOJO,NYANKWANZI HIGH SCHOOL,FEMALE,,,16,4,3
KYENJOJO,,MALE,,,46,16,12
KYENJOJO,"ST.ADOLF HIGH SCHOOL,KYENJOJO",FEMALE,,,32,5,6
KYENJOJO,,MALE,,,54,20,16
KYENJOJO,"ST.JOSEPH'S HILL SS, KYEMBOGO",FEMALE,,,10,5,4
KYENJOJO,,MALE,,,30,7,12
KAYUNGA,BAALE SECONDARY SCHOOL,FEMALE,3,4,22,8,7
KAYUNGA,,MALE,22,29,70,23,19
KAYUNGA,BUSAALE SECONDARY SCHOOL,FEMALE,,1,32,7,5
KAYUNGA,,MALE,,13,76,11,14
KAYUNGA,BUSAANA SECONDARY SCHOOL,FEMALE,13,4,22,16,14
KAYUNGA,,MALE,27,29,70,34,46
KAYUNGA,GREEN VALLEY HIGH SCHOOL,FEMALE,36,17,28,8,7
KAYUNGA,,MALE,30,27,38,23,9
KAYUNGA,"GREENVINE COLLEGE,KAYUNGA",FEMALE,16,3,8,,
KAYUNGA,,MALE,22,7,14,10,
KAYUNGA,"HOPEFUL FUTURE SECONDARY SCHOOL,KAYUNGA",FEMALE,,,,,8
KAYUNGA,,MALE,,,,,9
KAYUNGA,KANGULUMIRA PUBLIC SECONDARY SCHOOL,FEMALE,,,4,5,4
KAYUNGA,,MALE,,,32,12,11
KAYUNGA,KANJUKI SECONDARY SCHOOL,FEMALE,65,70,106,37,49
KAYUNGA,,MALE,70,75,152,73,65
KAYUNGA,KAYUNGA LIGHT COLLEGE,FEMALE,4,8,8,12,12
KAYUNGA,,MALE,12,5,22,23,27
KAYUNGA,KINGSTONE COLLEGE SCHOOL,FEMALE,15,14,14,13,10
KAYUNGA,,MALE,10,13,18,31,8
KAYUNGA,KITATYA SECONDARY SCHOOL,FEMALE,20,10,32,6,8
KAYUNGA,,MALE,20,21,64,13,13
KAYUNGA,MT.CARMEL SECONDARY SCHOOL,FEMALE,16,17,46,14,8
KAYUNGA,,MALE,44,31,64,16,15
KAYUNGA,MUYALLEN HIGH SCHOOL,FEMALE,7,23,6,13,7
KAYUNGA,,MALE,6,19,14,15,7
KAYUNGA,NAMAGABI SECONDARY SCHOOL,FEMALE,163,148,268,125,106
KAYUNGA,,MALE,191,178,390,151,135
KAYUNGA,NAZIGO TOWN SECONDARY SCHOOL,FEMALE,27,21,74,28,23
KAYUNGA,,MALE,28,23,110,26,42
KAYUNGA,"NDEEBA SECONDARY SCHOOL,KAYUNGA",FEMALE,19,11,40,21,10
KAYUNGA,,MALE,14,17,66,33,27
KAYUNGA,ST.KALEMBA SECONDARY SCHOOL,FEMALE,84,79,96,46,45
KAYUNGA,,MALE,67,70,110,51,46
KAYUNGA,ST.PONTIANO NGONDWE SECONDARY SCHOOL,FEMALE,26,25,38,28,24
KAYUNGA,,MALE,38,38,92,49,38
KAYUNGA,UGANDA MARTYRS CENTENARY SS,FEMALE,25,25,66,34,23
KAYUNGA,,MALE,48,39,110,67,34
KAYUNGA,"UGANDA MARTYRS SECONDARY SCHOOL,KAYUNGA",FEMALE,29,45,88,47,45
KAYUNGA,,MALE,37,35,82,40,36
KAYUNGA,"YALE HIGH SCHOOL,KAYUNGA",FEMALE,,17,24,,7
KAYUNGA,,MALE,,24,20,,28
LWENGO,"GOOD SAMARITAN HIGH SCHOOL,KYAMUKUZI",FEMALE,9,8,26,15,10
LWENGO,,MALE,17,14,30,16,15
LWENGO,KAIKOLONGO SEED SECONDARY SCHOOL,FEMALE,,,,8,2
LWENGO,,MALE,,,,23,9
LWENGO,KINONI INTERGRATED SECONDARY SCHOOL,FEMALE,25,18,40,11,8
LWENGO,,MALE,39,32,58,16,24
LWENGO,"MODERN SECONDARY SCHOOL,MBIRIZI",FEMALE,10,13,22,9,11
LWENGO,,MALE,23,43,42,27,32
LWENGO,NAKATEETE SECONDARY SCHOOL,FEMALE,15,18,20,12,23
LWENGO,,MALE,22,36,50,26,29
LWENGO,NAKYENYI SECONDARY SCHOOL,FEMALE,4,14,14,3,3
LWENGO,,MALE,17,25,62,27,19
LWENGO,NDAGWE SECONDARY SCHOOL,FEMALE,,,22,3,1
LWENGO,,MALE,,,64,14,8
LWENGO,SSEKE SECONDARY SCHOOL,FEMALE,38,33,88,20,20
LWENGO,,MALE,64,43,98,44,35
LWENGO,"ST.BERNARD'S COLLEGE,KISWERA",FEMALE,15,11,66,25,8
LWENGO,,MALE,30,36,86,44,53
LWENGO,ST.CLEMENT NKONI SECONDARY SCHOOL,FEMALE,,,32,6,2
LWENGO,,MALE,,,54,22,13
LWENGO,"ST.JOSEPH MARY'S SS,MBIRIIZI",FEMALE,,,,,5
LWENGO,,MALE,,,,,7
LWENGO,"ST.JOSEPH'S GIRLS' SCHOOL,NKONI",FEMALE,27,13,36,22,14
LWENGO,,MALE,40,17,18,17,13
LWENGO,TIMOTHY GIRLS HIGH SCHOOL,FEMALE,,,48,31,40
DOKOLO,AGWATA SECONDARY SCHOOL,FEMALE,,,,7,4
DOKOLO,,MALE,,,,23,17
DOKOLO,BATA MODERN SECONDARY SCHOOL,FEMALE,,,2,6,2
DOKOLO,,MALE,,,22,8,9
DOKOLO,BATA SECONDARY SCHOOL,FEMALE,,,,,3
DOKOLO,,MALE,,,,,8
DOKOLO,KANGAI SECONDARY SCHOOL,FEMALE,12,9,10,8,
DOKOLO,,MALE,31,23,58,18,
DOKOLO,ST.JOHN BOSCO DOKOL0 SECONDARY SCHOOL,FEMALE,13,8,22,6,2
DOKOLO,,MALE,47,38,84,26,17
MAYUGE,BUNYA SECONDARY SCHOOL,FEMALE,16,21,92,30,38
MAYUGE,,MALE,77,75,268,137,129
MAYUGE,BUSOGA SECONDARY SCHOOL,FEMALE,16,5,40,8,15
MAYUGE,,MALE,32,12,102,22,30
MAYUGE,"DELTA HIGH SCHOOL,MAYUGE",FEMALE,,,,3,5
MAYUGE,,MALE,,,,9,15
MAYUGE,"HILLSIDE SS,LUGOLOLE-MAYUGE",FEMALE,,,,,3
MAYUGE,,MALE,,,,,17
MAYUGE,"IGANGA STAR COLLEGE,BUSAGWA",FEMALE,7,14,6,1,
MAYUGE,,MALE,26,49,56,11,
MAYUGE,"JOY DOMINION ACADEMY,MUSITA",FEMALE,25,28,60,18,21
MAYUGE,KALUBA HIGH SCHOOL,FEMALE,,,10,,1
MAYUGE,,MALE,,,12,10,9
MAYUGE,"KIGANDAALO SS,MAYUGE",FEMALE,,,4,2,2
MAYUGE,,MALE,,,22,12,9
MAYUGE,"LUUBU SECONDARY SCHOOL,MAYUGE",FEMALE,,,8,4,2
MAYUGE,,MALE,,13,44,17,8
MAYUGE,MALONGO SECONDARY SCHOOL,FEMALE,,,6,3,3
MAYUGE,,MALE,,,22,13,10
MAYUGE,"RENA COLLEGE,MAYUGE",FEMALE,25,35,76,29,22
MAYUGE,,MALE,64,92,130,41,33
MAYUGE,"ST.HENRY'S COLLEGE,MAYUGE",FEMALE,,9,18,7,7
MAYUGE,,MALE,,28,36,25,13
MAYUGE,ST.JOHN'S BUWAAYA SECONDARY SCHOOL,FEMALE,,,4,1,4
MAYUGE,,MALE,,,22,18,7
MAYUGE,"TAWHEED ACADEMIC INSTITUTE,MAYUGE",FEMALE,7,5,22,18,12
MAYUGE,,MALE,27,36,58,27,15
BUGIRI MAIN,"ALLIANCE VICTORY SECONDARY SCHOOL,BUGIRI",FEMALE,10,14,20,8,13
BUGIRI MAIN,,MALE,54,60,116,36,32
BUGIRI MAIN,"BASTON COLLEGE,BUGIRI",FEMALE,,4,10,3,3
BUGIRI MAIN,,MALE,,14,22,14,12
BUGIRI MAIN,BUGIRI HALL,FEMALE,6,,,,
BUGIRI MAIN,,MALE,23,,,,
BUGIRI MAIN,BUGIRI HIGH SCHOOL,FEMALE,18,23,24,26,19
BUGIRI MAIN,,MALE,55,61,48,38,55
BUGIRI MAIN,BUKOOLI COLLEGE,FEMALE,95,39,100,23,20
BUGIRI MAIN,,MALE,249,165,400,131,109
BUGIRI MAIN,"CENTRAL COLLEGE,BUGIRI",FEMALE,,39,60,23,16
BUGIRI MAIN,,MALE,,93,154,74,64
BUGIRI MAIN,"GREENHILL SECONDARY SCHOOL,BUGIRI",FEMALE,16,16,38,8,9
BUGIRI MAIN,,MALE,55,27,62,23,18
BUGIRI MAIN,KUBUSA SECONDARY SCHOOL,FEMALE,,1,,5,2
BUGIRI MAIN,,MALE,,9,54,21,12
BUGIRI MAIN,MUTERERE SECONDARY SCHOOL,FEMALE,,,,,3
BUGIRI MAIN,,MALE,,,,11,7
BUGIRI MAIN,"NAMASERE HIGH SCHOOL,BUGIRI",FEMALE,,,,1,
BUGIRI MAIN,,MALE,,,,12,12
BUGIRI MAIN,"ST.ANN VOCATIONAL SS,BUSOWA",FEMALE,,,,,2
BUGIRI MAIN,,MALE,,,,,8
BUGIRI MAIN,ST.STEPHEN'S BUGIRI SECONDARY SCHOOL,FEMALE,,,12,5,5
BUGIRI MAIN,,MALE,,,40,22,22
BUGIRI MAIN,"STANDARD COLLEGE,BUGIRI",FEMALE,,11,22,14,9
BUGIRI MAIN,,MALE,,54,50,39,27
BUGIRI MAIN,"TOWN VIEW SECONDARY SCHOOL,BUGIRI",FEMALE,14,8,12,9,2
BUGIRI MAIN,,MALE,34,40,100,41,15
BUSHENYI MAIN,BASAJJABALABA SECONDARY SCHOOL,FEMALE,40,37,38,32,35
BUSHENYI MAIN,,MALE,40,57,68,42,34
BUSHENYI MAIN,"BISHOP OGEZ HIGH SCHOOL,ISHAKA",FEMALE,21,53,110,57,59
BUSHENYI MAIN,,MALE,53,75,170,63,56
BUSHENYI MAIN,BUSHENYI PIONEER HIGH SCHOOL,FEMALE,17,9,40,8,8
BUSHENYI MAIN,,MALE,75,41,68,9,5
BUSHENYI MAIN,BUSHENYI PROGRESSIVE HIGH SCHOOL,FEMALE,,,,,6
BUSHENYI MAIN,,MALE,,,,,8
BUSHENYI MAIN,BWERANYANGI GIRLS' SCHOOL,FEMALE,183,181,412,198,171
BUSHENYI MAIN,"CRANE HIGH SCHOOL,KASHENYI",FEMALE,11,16,66,31,12
BUSHENYI MAIN,,MALE,15,15,52,34,37
BUSHENYI MAIN,IJUMO PROGRESSIVE SECONDARY SCHOOL,FEMALE,,6,22,13,18
BUSHENYI MAIN,,MALE,,19,62,38,31
BUSHENYI MAIN,ISHAKA ADVENTIST COLLEGE,FEMALE,12,28,46,20,22
BUSHENYI MAIN,,MALE,28,36,74,21,26
BUSHENYI MAIN,ISHAKA VICTORY GIRLS SECONDARY SCHOOL,FEMALE,,63,134,76,51
BUSHENYI MAIN,ISHAKA VOCATIONAL SECONDARY SCHOOL,FEMALE,88,8,,,
BUSHENYI MAIN,,MALE,90,107,234,104,56
BUSHENYI MAIN,KAKANJU VOCATIONAL SCHOOL,FEMALE,,,6,7,
BUSHENYI MAIN,,MALE,,,24,8,
BUSHENYI MAIN,KASHENYI VOCATIONAL SECONDARY SCHOOL,FEMALE,,6,10,5,3
BUSHENYI MAIN,,MALE,,5,28,13,8
BUSHENYI MAIN,KITABI SEMINARY,MALE,18,46,48,24,20
BUSHENYI MAIN,KIZINDA PARENTS VOCATIONAL HIGH SCHOOL,FEMALE,9,11,34,6,15
BUSHENYI MAIN,,MALE,24,37,50,31,35
BUSHENYI MAIN,KYABUGIMBI SECONDARY SCHOOL,FEMALE,12,2,14,9,12
BUSHENYI MAIN,,MALE,21,13,16,17,28
BUSHENYI MAIN,KYAMUHUNGA SECONDARY SCHOOL,FEMALE,15,13,44,28,20
BUSHENYI MAIN,,MALE,41,27,68,42,53
BUSHENYI MAIN,KYEITEMBE VOCATIONAL SS,FEMALE,,11,30,44,35
BUSHENYI MAIN,,MALE,,12,64,46,34
BUSHENYI MAIN,KYEIZOOBA GIRLS' SECONDARY SCHOOL,FEMALE,56,75,208,68,53
BUSHENYI MAIN,MWENGURA SECONDARY SCHOOL,FEMALE,,4,14,2,6
BUSHENYI MAIN,,MALE,,13,16,13,12
BUSHENYI MAIN,NYABUBARE SECONDARY SCHOOL,FEMALE,23,35,82,33,37
BUSHENYI MAIN,,MALE,30,37,64,34,47
BUSHENYI MAIN,NYAKISHOJWA SECONDARY SCHOOL,FEMALE,1,3,20,8,6
BUSHENYI MAIN,,MALE,9,8,46,11,18
BUSHENYI MAIN,PLUS TWO HIGH SCHOOL,FEMALE,103,94,242,103,96
BUSHENYI MAIN,,MALE,178,172,364,174,182
BUSHENYI MAIN,RUYONZA SECONDARY SCHOOL,FEMALE,20,17,56,27,24
BUSHENYI MAIN,,MALE,86,83,208,89,79
BUSHENYI MAIN,"RWAKATENDE SECONDARY SCHOOL,KACHUCHU",FEMALE,,3,28,26,11
BUSHENYI MAIN,,MALE,,51,48,28,23
BUSHENYI MAIN,"ST.AGNES GIRLS SECONDARY SCHOOL,BUSHENYI",FEMALE,132,189,338,202,243
BUSHENYI MAIN,"ST.CECILIA GIRLS' SS,BUSHENYI",FEMALE,62,47,94,46,33
BUSHENYI MAIN,ST.CHARLES LWANGA KITABI VOCATIONAL SS,MALE,,,,,25
BUSHENYI MAIN,"ST.FRANCIS VOCATIONAL SS,BITOOMA",FEMALE,,,,6,
BUSHENYI MAIN,,MALE,,,,4,
BUSHENYI MAIN,"ST.GONZAGA SECONDARY SCHOOL,BUSHENYI",FEMALE,,,,12,14
BUSHENYI MAIN,,MALE,,,,22,17
BUSHENYI MAIN,"ST.JUDE VOC. SECONDARY SCHOOL,BUSHENYI",FEMALE,,,,,13
BUSHENYI MAIN,,MALE,,,,,14
BUSHENYI MAIN,ST.KAGGWA BUSHENYI HIGH SCHOOL,MALE,97,50,132,65,80
BUSHENYI MAIN,"ST.MARY'S VOCATIONAL SCHOOL,KYAMUHUNGA",FEMALE,34,51,108,50,34
BUSHENYI MAIN,,MALE,57,74,160,69,54
BUSHENYI MAIN,TIMBITWIRE GIRLS' SECONDARY SCHOOL,FEMALE,,,,,15
BUSHENYI MAIN,"TRINITY VOC. SECONDARY SCHOOL,BUSHENYI",FEMALE,,,,3,5
BUSHENYI MAIN,,MALE,,,,13,19
BUSHENYI MAIN,"UPHILL COLLEGE,KIGOMA",FEMALE,6,14,8,25,2
BUSHENYI MAIN,,MALE,28,23,50,20,13
BUSHENYI MAIN,"VALLEY COLLEGE SECONDARY SCHOOL,BUSHENYI",FEMALE,149,172,262,117,77
BUSHENYI MAIN,,MALE,249,255,384,177,125
BUSHENYI MAIN,"VINE HIGH SCHOOL,KYEIZOBA",FEMALE,53,48,76,54,67
BUSHENYI MAIN,,MALE,46,50,54,44,52
ADJUMANI,ADJUMANI HALL,FEMALE,16,,,,
ADJUMANI,ADJUMANI SECONDARY SCHOOL,FEMALE,4,4,,,
ADJUMANI,,MALE,26,13,28,,
ADJUMANI,"ALERE REFUGEE SECONDARY SCHOOL,ADJUMANI",FEMALE,25,19,40,9,5
ADJUMANI,,MALE,67,70,128,51,29
ADJUMANI,BEZZA AL-HIJJI SECONDARY SCHOOL,FEMALE,1,,,,
ADJUMANI,,MALE,9,11,24,,
ADJUMANI,"BIYAYA SECONDARY SCHOOL,ADJUMANI",FEMALE,,,4,7,3
ADJUMANI,,MALE,,,80,26,29
ADJUMANI,"MONSIGNOR BALA SECONDARY SCHOOL,PAKELE",FEMALE,2,2,2,2,
ADJUMANI,,MALE,13,17,18,10,
ADJUMANI,"ST.MARY ASSUMPTA SECONDARY SCHOOL,PAKELE",FEMALE,,10,48,17,13
KALANGALA,BISHOP DUNSTAN NSUBUGA SECONDARY SCHOOL,FEMALE,7,8,8,5,4
KALANGALA,,MALE,13,14,18,9,6
KALANGALA,SERWANGA-LWANGA MEMORIAL SCHOOL,FEMALE,23,15,32,9,17
KALANGALA,,MALE,34,25,48,16,24
SHEEMA,"BISHOP MCALLISTER COLLEGE,KYOGYERA",FEMALE,16,19,36,27,22
SHEEMA,,MALE,56,32,70,33,35
SHEEMA,BUGARAMA HIGH SCHOOL,FEMALE,14,6,24,8,2
SHEEMA,,MALE,19,20,36,8,17
SHEEMA,BUGONGI MILLENNIUM SECONDARY SCHOOL,MALE,,,,1,
SHEEMA,BUGONGI SECONDARY SCHOOL,FEMALE,43,24,100,26,25
SHEEMA,,MALE,55,68,154,44,39
SHEEMA,BUTSIBO SECONDARY SCHOOL,FEMALE,22,18,60,39,36
SHEEMA,,MALE,35,35,118,64,60
SHEEMA,"HILLSIDE VOCATIONAL SCHOOL,MAREMBO",FEMALE,8,8,22,10,4
SHEEMA,,MALE,24,25,52,8,10
SHEEMA,ITENDERO HIGH SCHOOL,FEMALE,,8,18,19,6
SHEEMA,,MALE,,18,26,23,12
SHEEMA,ITENDERO SECONDARY SCHOOL,FEMALE,19,50,64,24,20
SHEEMA,,MALE,72,101,114,49,34
SHEEMA,KABWOHE SECONDARY SCHOOL,FEMALE,7,11,26,13,5
SHEEMA,,MALE,6,13,28,20,11
SHEEMA,KASAANA HIGH SCHOOL,FEMALE,9,11,34,19,11
SHEEMA,,MALE,11,20,24,20,22
SHEEMA,KIBINGO GIRLS SECONDARY SCHOOL,FEMALE,24,19,28,30,24
SHEEMA,KITAGATA SECONDARY SCHOOL,FEMALE,41,68,158,51,63
SHEEMA,,MALE,88,119,288,115,126
SHEEMA,KYANGYENYI HIGH SCHOOL,FEMALE,,3,6,5,2
SHEEMA,,MALE,,7,16,7,8
SHEEMA,MASHERUKA GIRLS' SECONDARY SCHOOL,FEMALE,68,67,124,52,53
SHEEMA,NGANWA HIGH SCHOOL,MALE,96,63,194,71,83
SHEEMA,RUYONZA RIVERSIDE SEC. SCHOOL,FEMALE,,,,4,5
SHEEMA,,MALE,,,,6,9
SHEEMA,RWEIBAARE SECONDARY SCHOOL,FEMALE,7,12,26,16,7
SHEEMA,,MALE,15,20,62,21,24
SHEEMA,RYAKASINGA CENTRE FOR HIGHER EDUCATION,FEMALE,6,18,44,11,15
SHEEMA,,MALE,20,35,68,25,35
SHEEMA,"SACRED HEART SECONDARY SCHOOL,MUSHANGA",FEMALE,27,35,86,52,63
SHEEMA,,MALE,20,14,66,33,30
SHEEMA,SHEEMA GIRLS' SCHOOL,FEMALE,,,74,32,31
SHEEMA,SHEEMA HIGH SCHOOL,FEMALE,,,,10,6
SHEEMA,,MALE,,,,12,7
SHEEMA,SHEEMA PREMIER SCHOOL,FEMALE,14,20,44,13,12
SHEEMA,,MALE,27,36,58,25,20
SHEEMA,"ST.CHARLES LWANGA HIGH SCHOOL,KASHEKURO",FEMALE,13,13,32,19,8
SHEEMA,,MALE,20,20,50,23,21
SHEEMA,"ST.JOHN'S SECONDARY SCHOOL,NYABWINA",FEMALE,25,30,92,49,56
SHEEMA,,MALE,50,49,124,77,82
SHEEMA,TYE SECONDARY SCHOOL,FEMALE,22,21,,,
SHEEMA,,MALE,38,34,,,
BUTALEJA,"BUGALO COLLEGE,BWIRYA BUTALEJA",FEMALE,,,10,15,6
BUTALEJA,,MALE,,,48,30,21
BUTALEJA,"BUKEDI COLLEGE,KACHONGA",FEMALE,,,,,8
BUTALEJA,,MALE,92,47,72,36,23
BUTALEJA,BUSOLWE BRIGHT LIGHT COLLEGE,FEMALE,,,6,12,8
BUTALEJA,,MALE,,,54,29,24
BUTALEJA,BUSOLWE SECONDARY SCHOOL,FEMALE,,8,38,11,10
BUTALEJA,,MALE,,44,156,49,47
BUTALEJA,BUSOLWE STUDENTS CENTRE,FEMALE,26,25,42,21,24
BUTALEJA,,MALE,65,63,68,58,33
BUTALEJA,BUTALEJA MODERN HIGH SCHOOL,FEMALE,,2,22,9,2
BUTALEJA,,MALE,,21,48,8,11
BUTALEJA,BUTALEJJA SECONDARY SCHOOL,FEMALE,31,18,34,9,9
BUTALEJA,,MALE,79,95,104,39,23
BUTALEJA,HASAHYA SECONDARY SCHOOL,FEMALE,8,16,10,2,3
BUTALEJA,,MALE,37,45,40,9,10
BUTALEJA,MULAGI GIRLS SECONDARY SCHOOL,FEMALE,27,33,66,16,23
GOMBA,"BUKANDULA COLLEGE,GOMBA",FEMALE,22,24,34,20,9
GOMBA,,MALE,37,29,58,33,28
GOMBA,BUKANDULA SECONDARY SCHOOL,FEMALE,14,20,54,11,20
GOMBA,,MALE,17,18,50,15,22
GOMBA,GOMBA GLOBAL COLLEGE,FEMALE,11,3,,,8
GOMBA,,MALE,24,1,,,18
GOMBA,KASAKA SECONDARY SCHOOL,FEMALE,3,5,22,5,13
GOMBA,,MALE,9,10,32,11,7
GOMBA,MPENJA SECONDARY SCHOOL,FEMALE,5,10,20,5,12
GOMBA,,MALE,11,16,32,17,9
GOMBA,"ST.LEONARD'S SECONDARY SCHOOL,MADDU",FEMALE,,,6,7,5
GOMBA,,MALE,,,14,15,8
IGANGA,"AGAPE SS INTERNATIONAL,BUSEMBATIA",FEMALE,,,22,5,3
IGANGA,,MALE,,,46,21,11
IGANGA,BUBINGA HIGH SCHOOL,FEMALE,8,9,10,4,1
IGANGA,,MALE,12,18,28,11,5
IGANGA,BUKOYO SECONDARY SCHOOL,FEMALE,88,84,158,79,73
IGANGA,,MALE,148,193,368,145,110
IGANGA,BUSEMBATIA SECONDARY SCHOOL,FEMALE,,,10,1,2
IGANGA,,MALE,,,30,11,11
IGANGA,"BUSOGA COLLEGE,KIGULU",FEMALE,,,10,1,1
IGANGA,,MALE,,,32,9,9
IGANGA,COUNTRYSIDE SECONDARY SCHOOL,FEMALE,10,11,18,11,9
IGANGA,,MALE,20,28,60,45,22
IGANGA,"GREENFIELDS HIGH SCHOOL,IGANGA",FEMALE,15,16,26,19,20
IGANGA,,MALE,56,53,82,44,63
IGANGA,"IBUN BAZ GIRLS SECONDARY SCHOOL,IGANGA",FEMALE,15,18,42,12,14
IGANGA,,MALE,,2,,,
IGANGA,IDUDI TOWNSHIP HIGH SCHOOL,FEMALE,14,8,12,7,2
IGANGA,,MALE,55,17,40,13,8
IGANGA,IGANGA ACADEMIC CENTRE,FEMALE,14,10,2,6,4
IGANGA,,MALE,33,9,32,16,7
IGANGA,IGANGA COMPREHENSIVE SECONDARY SCHOOL,FEMALE,,,6,3,3
IGANGA,,MALE,,,18,10,7
IGANGA,IGANGA DYNAMIC SECONDARY SCHOOL,FEMALE,,5,26,3,11
IGANGA,,MALE,,23,82,13,28
IGANGA,IGANGA HALL,FEMALE,4,7,,7,
IGANGA,,MALE,32,18,,25,
IGANGA,IGANGA HIGH SCHOOL,FEMALE,100,100,306,96,85
IGANGA,,MALE,261,256,548,199,215
IGANGA,IGANGA PARENT SECONDARY SCHOOL,FEMALE,59,45,76,41,44
IGANGA,,MALE,105,94,158,81,82
IGANGA,IGANGA PROGRESSIVE SECONDARY SCHOOL,FEMALE,78,61,156,54,68
IGANGA,,MALE,168,121,214,143,106
IGANGA,IGANGA SECONDARY SCHOOL,FEMALE,120,137,212,116,147
IGANGA,,MALE,2,4,8,4,4
IGANGA,IGANGA TOPCARE SECONDARY SCHOOL,FEMALE,15,11,68,24,24
IGANGA,,MALE,33,41,190,76,76
IGANGA,IGANGA TOWN VIEW SECONDARY SCHOOL,FEMALE,29,26,52,31,16
IGANGA,,MALE,95,84,158,55,44
IGANGA,ITANDA SECONDARY SCHOOL,FEMALE,,,4,10,3
IGANGA,,MALE,,,54,23,18
IGANGA,KIGULU COLLEGE,FEMALE,17,16,46,7,7
IGANGA,,MALE,37,43,112,38,24
IGANGA,"KIGULU HIGH SCHOOL,BUKOONA",FEMALE,,8,,,
IGANGA,,MALE,,29,,,
IGANGA,"KING OF KINGS SECONDARY SCHOOL,IGANGA",FEMALE,21,17,42,24,22
IGANGA,,MALE,44,43,178,82,51
IGANGA,KIRIBAKI SECONDARY SCHOOL,FEMALE,14,16,28,12,8
IGANGA,,MALE,41,55,68,20,16
IGANGA,NAKALAMA SECONDARY SCHOOL,FEMALE,,,8,4,3
IGANGA,,MALE,,,32,11,14
IGANGA,NAKIGO SECONDARY SCHOOL,FEMALE,,,24,7,
IGANGA,,MALE,,13,30,17,10
IGANGA,NAMUNGALWE PARENTS SECONDARY SCHOOL,FEMALE,,,6,,
IGANGA,,MALE,,,14,,
IGANGA,"NKUTU MEMORIAL SECONDARY SCHOOL,BUSESA",FEMALE,46,38,50,20,41
IGANGA,,MALE,119,100,196,84,111
IGANGA,"ST.LAWRENCE SECONDARY SCHOOL,IDUDI",FEMALE,,,4,8,
IGANGA,,MALE,,,28,8,7
IGANGA,"ST.PAUL SECONDARY SCHOOL,NASUTI",FEMALE,,,6,11,6
IGANGA,,MALE,,,20,30,23
